Transaction ID,First Name,Middle Initial,Last Name,Transaction Date,Owner,Ticker,Asset Name,Company,Description,Rate/Coupon,Maturity Date,Asset Type,Transaction Type,Amount Range,Amount Min,Amount Max,Comment
bc3e198e-8013-4982-8e5c-6a211918334e,Patty,,Murray,2017-06-15,Spouse,UPS,"United Parcel Service, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
6d280bf1-7fe2-4691-b594-2eaf8801e225,Patty,,Murray,2017-06-15,Spouse,UN,Unilever N.V.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
665c0a8b-03a3-4115-8a23-83cd1cf302c6,Patty,,Murray,2017-06-15,Spouse,USB,U.S. Bancorp,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
69a5e9d9-25e7-43c0-87ef-750c8b4b0525,Patty,,Murray,2017-06-15,Spouse,TUP,Tupperware Brands Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
f58f7cd7-20f2-47c1-ae02-0ce3d46af24d,Patty,,Murray,2017-06-15,Spouse,TWX,Time Warner Inc.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
02e45b23-8665-4ece-bcbd-23a6d9d0bbea,Patty,,Murray,2017-06-15,Spouse,TEVA,Teva Pharmaceutical Industries Limited,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
f73e5b2c-1181-4627-b786-65a95661b27c,Patty,,Murray,2017-06-15,Spouse,TGT,Target Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
5df787b9-ed9a-4daa-be20-540376eee29c,Patty,,Murray,2017-06-15,Spouse,TSM,Taiwan Semiconductor Manufacturing Company Limited,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
8bcac460-d7cc-4255-a386-c7475de90a5e,Patty,,Murray,2017-06-15,Spouse,STI,"SunTrust Banks, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
fa668d23-8be8-4707-9ac9-2beff8d6b9aa,Patty,,Murray,2017-06-15,Spouse,SU,Suncor Energy Inc.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
a072ba64-29b6-4a8c-a82b-fb7e304e28e7,Patty,,Murray,2017-06-15,Spouse,STT,State Street Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
835d2e53-4e64-472b-b8d7-bfd0dce022e9,Patty,,Murray,2017-06-15,Spouse,SO,The Southern Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
18441f7e-7475-4341-8259-b91a2cf6f6cb,Patty,,Murray,2017-06-15,Spouse,SLB,Schlumberger Limited,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
b3723529-082b-4b35-8f80-6fe02eed4e8f,Patty,,Murray,2017-06-15,Spouse,SNY,Sanofi,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
0ec0ef0c-f4da-4112-ad3e-01ba470abd8b,Patty,,Murray,2017-06-15,Spouse,SABR,Sabre Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
c756d4b4-3361-480d-a1ef-e015026d91ec,Patty,,Murray,2017-06-15,Spouse,RAI,Reynolds American Inc.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
8e0c8a4e-c733-4374-9a27-dc009283f65c,Patty,,Murray,2017-06-15,Spouse,RTN,Raytheon Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
bc856f41-2b38-4d2a-a793-2df060a6b0c9,Patty,,Murray,2017-06-15,Spouse,QCOM,QUALCOMM Incorporated,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
a47cec4e-3258-4de3-b672-4a499d89b35e,Patty,,Murray,2017-06-15,Spouse,PSA,Public Storage,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
789b33fe-7868-4ed5-94c6-685d73c39805,Patty,,Murray,2017-06-15,Spouse,PRU,"Prudential Financial, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
2b359a5e-d668-4891-bf78-99bd97c69aec,Patty,,Murray,2017-06-15,Spouse,PG,The Procter & Gamble Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
08a52b9f-0901-4bcc-b872-501b5a76ab58,Patty,,Murray,2017-06-15,Spouse,PDM,"Piedmont Office Realty Trust, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
18f8a401-2004-4b10-a5e4-679af20ce405,Patty,,Murray,2017-06-15,Spouse,PFE,Pfizer Inc.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
21d06de4-6c30-4e2a-a869-479c050a48d4,Patty,,Murray,2017-06-15,Spouse,PAYX,"Paychex, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
a1914ae6-ab46-4d6f-bb13-8510603a76d9,Patty,,Murray,2017-06-15,Spouse,PPL,PPL Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
83ebf925-8a48-45b8-8976-3b4e3d9ebc85,Patty,,Murray,2017-06-15,Spouse,MS,Morgan Stanley,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
d0fc5b15-9e44-4e5c-82ff-3a853f94d3cc,Patty,,Murray,2017-06-15,Spouse,TAP,Molson Coors Brewing Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
f7a0f759-63c4-4132-94ff-0845baec5208,Patty,,Murray,2017-06-15,Spouse,MSFT,Microsoft Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
b2cf988c-2f74-428d-ace1-6cb92b7909ad,Patty,,Murray,2017-06-15,Spouse,MET,"MetLife, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
d993b484-0eb0-4380-acb7-e4ab70ae2dbb,Patty,,Murray,2017-06-15,Spouse,MRK,"Merck & Co., Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
aa2037c2-c627-43cb-b16d-32538045e399,Patty,,Murray,2017-06-15,Spouse,MXIM,"Maxim Integrated Products, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
3e1367b5-14e8-46eb-8be7-15324f68d1a4,Patty,,Murray,2017-06-15,Spouse,MDC,"M.D.C. Holdings, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
415edf21-7958-4e10-a352-e254751f5168,Patty,,Murray,2017-06-15,Spouse,MTB,M&T Bank Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
c1e69242-eb6e-4ece-be6c-73a3a25028e3,Patty,,Murray,2017-06-15,Spouse,KMI,"Kinder Morgan, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
1c2a0683-09b8-4ce7-a66a-6f5fc0f8196b,Patty,,Murray,2017-06-15,Spouse,KMB,Kimberly-Clark Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
687f46b5-8ef8-4a3f-91dd-b441533fda9e,Patty,,Murray,2017-06-15,Spouse,KEY,KeyCorp,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
5459d509-0446-40d1-9ba2-6cbdbdf93534,Patty,,Murray,2017-06-15,Spouse,KAR,"KAR Auction Services, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
baf5d95b-cc2e-4f0f-b67d-4bdc51846146,Patty,,Murray,2017-06-15,Spouse,JNJ,Johnson & Johnson,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
1a6c30d1-ee78-49ae-b3da-714dcfa193c7,Patty,,Murray,2017-06-15,Spouse,JPM,JPMorgan Chase & Co.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
8990e4f3-8003-4872-8a5a-83ae647d02d2,Patty,,Murray,2017-06-15,Spouse,HSY,The Hershey Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
33e96c2f-789b-48ae-a615-c16527e0c75e,Patty,,Murray,2017-06-15,Spouse,GSK,GlaxoSmithKline plc,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
6abd8c3c-6bca-4bb0-a44b-98e44840be14,Patty,,Murray,2017-06-15,Spouse,GILD,"Gilead Sciences, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
216439d0-15da-4e59-9eb7-dead63ec5dc0,Patty,,Murray,2017-06-15,Spouse,GM,General Motors Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
e0ae4409-9856-4952-8cd1-a83e4356cf36,Patty,,Murray,2017-06-15,Spouse,GE,General Electric Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
afd3debd-cafb-45ff-86d5-7195b1fa047d,Patty,,Murray,2017-06-15,Spouse,GD,General Dynamics Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
be6e52a5-9d1c-4a41-a18f-69f9f8079b99,Patty,,Murray,2017-06-15,Spouse,XOM,Exxon Mobil Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
98885693-c6a7-4887-8cc9-7e92ee53d4df,Patty,,Murray,2017-06-15,Spouse,EXC,Exelon Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
1700a636-d23a-4259-a66b-b7f8f23df8e2,Patty,,Murray,2017-06-15,Spouse,ETR,Entergy Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
48e5a54a-a099-4cb7-bf6e-3b66130de2d3,Patty,,Murray,2017-06-15,Spouse,DNKN,"Dunkin' Brands Group, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
969d31f3-9868-48ff-a13e-05b5b3ed6cdc,Patty,,Murray,2017-06-15,Spouse,DUK,Duke Energy Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
05b3720c-aa42-4475-802a-d4ac7ca25a7a,Patty,,Murray,2017-06-15,Spouse,DOW,The Dow Chemical Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
d9db0657-7ff7-4bed-82bc-31af4099f4d5,Patty,,Murray,2017-06-15,Spouse,DIS,The Walt Disney Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
d10209bb-8675-40a1-873b-a5e7eb09053b,Patty,,Murray,2017-06-15,Spouse,CCI,Crown Castle International Corp.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
7484e87b-30cb-48b3-a1e6-f55f911db711,Patty,,Murray,2017-06-15,Spouse,COP,ConocoPhillips,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
2416bb01-ee0b-47f7-8887-0f2f5fe2ca24,Patty,,Murray,2017-06-15,Spouse,CMA,Comerica Incorporated,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
3dbddff1-98b3-4979-93f7-01c9e9cdd1e3,Patty,,Murray,2017-06-15,Spouse,CMCSA,Comcast Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
18cb6487-db9d-4401-bc23-a3cf887d4049,Patty,,Murray,2017-06-15,Spouse,KO,The Coca-Cola Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
2c6fab40-f928-4790-b4e4-bd53c13e9aa5,Patty,,Murray,2017-06-15,Spouse,CSCO,"Cisco Systems, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
08a07d04-0312-44a9-94a6-ec9a0f330bde,Patty,,Murray,2017-06-15,Spouse,CVX,Chevron Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
6a420851-aa89-433c-9a75-390d91eb412d,Patty,,Murray,2017-06-15,Spouse,CVS,CVS Health Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
4d40ba90-3c94-4f76-b2c1-b950d9fbccc7,Patty,,Murray,2017-06-15,Spouse,BMY,Bristol-Myers Squibb Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
02c70da4-e43b-4fea-9e11-acb8893bc1f8,Patty,,Murray,2017-06-15,Spouse,BA,The Boeing Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
a5842a5d-5169-4a80-a62c-cb6882dab5e8,Patty,,Murray,2017-06-15,Spouse,BAC,Bank of America Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
d7a0cc85-9ecd-48b0-b79d-8285d83cf72c,Patty,,Murray,2017-06-15,Spouse,BGS,"B&G Foods, Inc.",,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
8eab2f96-dd6d-4e82-abcf-6d8017d81d33,Patty,,Murray,2017-06-15,Spouse,AAPL,Apple Inc.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
5927346d-0058-473a-9c79-9b08da87b351,Patty,,Murray,2017-06-15,Spouse,APA,Apache Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
41e0494b-81fb-4c86-b23d-937a3e1558ae,Patty,,Murray,2017-06-15,Spouse,AMGN,Amgen Inc.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
e0f9e413-153e-485e-bf41-b4ac9d3d0ef9,Patty,,Murray,2017-06-15,Spouse,AMT,American Tower Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
54614440-5691-4cde-be1c-e673e1dc5176,Patty,,Murray,2017-06-15,Spouse,T,AT&T Inc.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
d51076ae-40dc-4722-8ebd-d5405240d0bc,Patty,,Murray,2017-06-15,Spouse,LYB,LyondellBasell Industries N.V.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
5752aacd-e20c-4642-b100-2a60fd722819,Patty,,Murray,2017-06-15,Spouse,TEL,TE Connectivity Ltd.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
e8a29a05-5b54-4459-9577-7829634fd3b7,Patty,,Murray,2017-06-15,Spouse,CB,Chubb Limited,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
9f2c606d-c920-44b1-a3d3-b9e01a6152d3,Patty,,Murray,2017-06-15,Spouse,MDT,Medtronic plc,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
7b910e6a-b8b9-4f0d-97eb-30cce90c3fc1,Patty,,Murray,2017-06-15,Spouse,ETN,Eaton Corporation plc,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
8548ad26-be08-489d-b3fb-ddf3dae9eb22,Patty,,Murray,2017-06-15,Spouse,DLPH,Delphi Automotive PLC,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
d3c438fc-9ded-4a5e-aeca-8e2d13e4919f,Patty,,Murray,2017-03-16,Spouse,WMB,"The Williams Companies, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
80b48ae4-ef65-4795-8d80-0453c32c2e59,Patty,,Murray,2017-03-16,Spouse,WRK,WestRock Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
42daf240-67b5-4a3c-837e-20c0c228b600,Patty,,Murray,2017-03-16,Spouse,WFC,Wells Fargo & Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
159dba94-340d-41d4-9ece-d138617ad847,Patty,,Murray,2017-03-16,Spouse,WBA,"Walgreens Boots Alliance, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
642145ae-d9b2-48cf-b136-ee3e0c9a8753,Patty,,Murray,2017-03-16,Spouse,WMT,"Wal-Mart Stores, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
4d8deb4c-00ac-47f1-96a9-3303715e85b6,Patty,,Murray,2017-03-16,Spouse,VZ,Verizon Communications Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
09f3ccc9-29ab-45aa-a3cc-e0e72bd396bf,Patty,,Murray,2017-03-16,Spouse,UTX,United Technologies Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
1a9214c5-f3ea-4f66-8c08-b1a227289a8d,Patty,,Murray,2017-03-16,Spouse,UPS,"United Parcel Service, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
e12d66cb-0a03-4eeb-98d5-d76d19b5ba1f,Patty,,Murray,2017-03-16,Spouse,UN,Unilever N.V.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
1773b29c-2d24-4147-9679-30448d565605,Patty,,Murray,2017-03-16,Spouse,USB,U.S. Bancorp,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
c89bbfcb-41f7-4f41-990c-1e94cc7cde46,Patty,,Murray,2017-03-16,Spouse,TUP,Tupperware Brands Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
af4b49e4-2949-4b9d-af42-e50e23488df5,Patty,,Murray,2017-03-16,Spouse,TWX,Time Warner Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
2ef6ee48-2cee-45a0-b340-96306bb75221,Patty,,Murray,2017-03-16,Spouse,TGT,Target Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
45e9c649-1b2f-40e4-af39-bf77314ec221,Patty,,Murray,2017-03-16,Spouse,STI,"SunTrust Banks, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
a37dde3f-c7e2-4ba1-8e46-bd2e6bb4f14c,Patty,,Murray,2017-03-16,Spouse,SU,Suncor Energy Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
84d49001-e723-4834-9a6f-48fca1ae1496,Patty,,Murray,2017-03-16,Spouse,STT,State Street Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
7ba6202f-0cbe-4643-b0ac-24cefd143706,Patty,,Murray,2017-03-16,Spouse,SO,The Southern Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
e8b6ff42-c8ad-40de-817f-99868e905aa7,Patty,,Murray,2017-03-16,Spouse,SLB,Schlumberger Limited,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
b83ddb6e-18ae-4e69-93eb-2a3ebec6c87b,Patty,,Murray,2017-03-16,Spouse,SNY,Sanofi,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
38d9554b-6a80-462a-8c6d-bd9a2e0f78ee,Patty,,Murray,2017-03-16,Spouse,SABR,Sabre Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
456561bf-357f-4e5f-a0e4-464f7b52d2c6,Patty,,Murray,2017-03-16,Spouse,RTN,Raytheon Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
ba553792-30d9-4d40-8711-1ed08c01516f,Patty,,Murray,2017-03-16,Spouse,QCOM,QUALCOMM Incorporated,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
b1b2d3fb-1be2-4e20-9b5e-65afd3d7cd2d,Patty,,Murray,2017-03-16,Spouse,PSA,Public Storage,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
d7e6193a-21ad-4307-b6f1-874af2a4a63a,Patty,,Murray,2017-03-16,Spouse,PRU,"Prudential Financial, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
49c2e9b1-c111-4352-af47-2bf12985c254,Patty,,Murray,2017-03-16,Spouse,PG,The Procter & Gamble Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
fd70c287-0773-42cb-a7ed-e3abef44e9dd,Patty,,Murray,2017-03-16,Spouse,PFE,Pfizer Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
b26dfe03-5944-4df7-bff9-05e187c4061c,Patty,,Murray,2017-03-16,Spouse,PAYX,"Paychex, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
0dec6c08-3dfa-494f-97b7-69d5333ad43a,Patty,,Murray,2017-03-16,Spouse,PPL,PPL Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
010e9df1-7eda-43e4-94a5-7e895f64c12e,Patty,,Murray,2017-03-16,Spouse,MS,Morgan Stanley,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
a5250b2c-1e1f-49a5-ade2-1204b8dae28b,Patty,,Murray,2017-03-16,Spouse,TAP,Molson Coors Brewing Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
bdbdcc2f-5faf-4270-889c-cb6c88cca9b6,Patty,,Murray,2017-03-16,Spouse,MSFT,Microsoft Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
7b9cc02b-55c3-45fc-a6ab-f03708e8ae68,Patty,,Murray,2017-03-16,Spouse,MET,"MetLife, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
aa47f335-61e6-48fa-be53-246203f5cb34,Patty,,Murray,2017-03-16,Spouse,MRK,"Merck & Co., Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
be61d20d-38f1-4b27-9cdf-34985525592a,Patty,,Murray,2017-03-16,Spouse,MXIM,"Maxim Integrated Products, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
f6176139-a683-4db4-9205-a1ce63ce13ed,Patty,,Murray,2017-03-16,Spouse,MMC,"Marsh & McLennan Companies, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
c0297d28-1a62-47bb-a8f9-fda68ebfa50c,Patty,,Murray,2017-03-16,Spouse,MTB,M&T Bank Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
8eaee2f1-1c72-4a0e-acc9-899511b981c9,Patty,,Murray,2017-03-16,Spouse,KMI,"Kinder Morgan, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
4f74965d-8070-40b6-aca1-d7d5d866e1ef,Patty,,Murray,2017-03-16,Spouse,KMB,Kimberly-Clark Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
9050b24a-05c9-4abb-8852-37bbc1e5085e,Patty,,Murray,2017-03-16,Spouse,KEY,KeyCorp,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
522da4b1-499a-4da1-8b5c-4eb25c75d3ff,Patty,,Murray,2017-03-16,Spouse,KAR,"KAR Auction Services, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
d3b2e2f0-cb1a-402a-9f05-f1b1b7d1642c,Patty,,Murray,2017-03-16,Spouse,JNJ,Johnson & Johnson,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
1e5b6a4e-6f2e-4e1f-a775-5423f3a9c8f0,Patty,,Murray,2017-03-16,Spouse,JPM,JPMorgan Chase & Co.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
d948bdcc-06aa-4daf-b19e-09de8b63702b,Patty,,Murray,2017-03-16,Spouse,HSY,The Hershey Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
317f49fa-d6a5-421c-b32d-640a9463b9f8,Patty,,Murray,2017-03-16,Spouse,GSK,GlaxoSmithKline plc,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
2d5f41a2-ed0e-422a-92df-77ed7aedab20,Patty,,Murray,2017-03-16,Spouse,GILD,"Gilead Sciences, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
f139fe7d-2733-441f-9a11-39e12f39b4bd,Patty,,Murray,2017-03-16,Spouse,GM,General Motors Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
7983c4bb-2ec5-4453-bdd1-19bdee466814,Patty,,Murray,2017-03-16,Spouse,GE,General Electric Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
175332e8-2cb0-43dc-8158-9ede2635e7bc,Patty,,Murray,2017-03-16,Spouse,GD,General Dynamics Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
7f438b48-096c-441a-aaf8-0ad737dd894d,Patty,,Murray,2017-03-16,Spouse,FL,"Foot Locker, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
9f8f1096-80fc-4f25-bc9a-bba8bce2e55e,Patty,,Murray,2017-03-16,Spouse,XOM,Exxon Mobil Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
f66f081e-0b13-4ba8-9d7c-c37e4c2830a1,Patty,,Murray,2017-03-16,Spouse,EXC,Exelon Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
0a79783c-3dec-4042-a5d8-d6ef8cd01ba9,Patty,,Murray,2017-03-16,Spouse,ETR,Entergy Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
88f7960c-44b6-4cef-b632-56a6cefdb587,Patty,,Murray,2017-03-16,Spouse,DNKN,"Dunkin' Brands Group, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
e9deac33-e549-4163-84bc-f19b5808e3b6,Patty,,Murray,2017-03-16,Spouse,DUK,Duke Energy Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
10349326-e30c-4cbb-9221-581b43e6bf58,Patty,,Murray,2017-03-16,Spouse,DOW,The Dow Chemical Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
80206a2b-27e3-4ff6-9f63-31730010a31e,Patty,,Murray,2017-03-16,Spouse,DIS,The Walt Disney Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
403d4af9-cc59-4105-8c15-0b683830b659,Patty,,Murray,2017-03-16,Spouse,CCI,Crown Castle International Corp.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
2129b24f-0617-478a-ae51-8c59564dad5f,Patty,,Murray,2017-03-16,Spouse,COP,ConocoPhillips,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
e1709941-78fd-46a4-bf23-e2ee446b7cd8,Patty,,Murray,2017-03-16,Spouse,CMA,Comerica Incorporated,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
db7e0db2-f2df-449d-8897-7a685be353f1,Patty,,Murray,2017-03-16,Spouse,CMCSA,Comcast Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
8fe079b6-3f64-4b42-bd43-b50860089618,Patty,,Murray,2017-03-16,Spouse,KO,The Coca-Cola Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
ea728b7b-acc4-4aec-aa9c-113db2d915f3,Patty,,Murray,2017-03-16,Spouse,CSCO,"Cisco Systems, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
5f9facbb-ef84-4d69-b5f5-4dcff202ef9a,Patty,,Murray,2017-03-16,Spouse,CVX,Chevron Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
4a786e92-1e7a-43e6-9f71-337e60bcec99,Patty,,Murray,2017-03-16,Spouse,CVS,CVS Health Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
ef3e0fdf-2b35-4c94-8cc3-4383561350f0,Patty,,Murray,2017-03-16,Spouse,BMY,Bristol-Myers Squibb Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
efe12df1-9d2e-439d-9506-fd34c2385270,Patty,,Murray,2017-03-16,Spouse,BA,The Boeing Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
2c5004c5-b2ea-458c-a498-2b5a4fec3c3f,Patty,,Murray,2017-03-16,Spouse,BAC,Bank of America Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
